"","Barcode","Row","Column","Col","ScreenID","Treatment","Medium","ORF","Screen.Name","Library.Name","MasterPlate.Number","Timeseries.order","Inoc.Time","TileX","TileY","XOffset","YOffset","Threshold","EdgeLength","EdgePixels","RepQuad","K","r","g","v","objval","tshift","t0","d0","nAUC","nSTP","nr","nr_t","maxslp","maxslp_t","Gene","Model","TimeFormat","Normalization","AUCLim","MDP","MDR","MDRMDP","DT","AUC","glog_maxslp"
"11","QFA1705484730",2,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_5","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0505162565867451,0.798368854265333,0.000817974910596511,0.156446010983455,0.000124768405849833,1.83333333333333,0,0.00066295540407354,2.70361874427451,0.0312867414687945,0.304814857914337,10.0163948339278,0.00325624694983914,12.2990671289351,"SAMPLE_5","Glog","h","Raw",72.0013888888889,5.94854733196592,0.512771992385089,40.3762276105361,46.8044283939286,2.66535521636377,0.00215465495620913
"12","QFA1705484730",2,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_9","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0498764040313954,0.832017727773462,0.000659193823951311,0.149960293427596,0.000124053640911405,2,0,0.000545409108858409,2.63543897676565,0.0296600027569272,0.319562706634358,10.0379974108522,0.00311185755370522,12.3206697058595,"SAMPLE_9","Glog","h","Raw",72.0013888888889,6.24151091801452,0.538441566307334,42.387575849979,44.5730818380043,2.62035122130902,0.00213138415618418
"13","QFA1705484730",2,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_13","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0497068446657355,0.248208946309707,0.00119725272682606,0.690949148475556,0.00015366086641253,2,0,0.000966021894897028,2.70436749146852,0.0306023543255748,0.272076296479185,10.0668008467513,0.0031727784345105,12.3062679879099,"SAMPLE_13","Glog","h","Raw",72.0013888888889,5.37564489900985,0.323021474116935,25.4275367937096,74.2984659630149,2.60124856572539,0.0023571073249606
"14","QFA1705484730",2,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_17","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0515678998491688,0.593756339615051,0.00104611475183518,0.19325196182367,0.000112153717933759,1.83333333333333,0,0.000823853145796031,2.68690398002927,0.0293860831815664,0.283948896111497,12.169451667389,0.00316971451863601,14.4809273982954,"SAMPLE_17","Glog","h","Raw",72.0013888888889,5.62336027219722,0.424375729411781,33.42842397066,56.5536583189287,2.62955278305274,0.00198756744536395
"15","QFA1705484730",2,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_21","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0534325156052595,0.728742347921044,0.00125007989931195,0.152718548390889,0.0001399831407223,3.33333333333333,0,0.0010433702935958,2.75329716058522,0.0294557706616602,0.270725712185893,12.1766525263637,0.00314837394932432,14.4809273982954,"SAMPLE_21","Glog","h","Raw",72.0013888888889,5.41762572758181,0.425503550434478,33.5390681370455,56.403759676021,2.73558981966331,0.00203415720899041
"16","QFA1705484730",2,8,8,"","UNKNOWN","UNKNOWN","EDGE_20","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0613736132040031,0.623925632098315,0.000958181056845303,0.150762805990235,0.000170772182476861,4.33333333333333,0,0.000790209840482193,2.78145330204288,0.0239955871727352,0.302519559189918,12.2774645520108,0.00296724309702817,16.7275953984287,"EDGE_20","Glog","h","Raw",72.0013888888889,6.0011764186852,0.392736059242602,31.0347750111109,61.1097438984451,2.87992185229353,0.00197655049851678
"17","QFA1705484730",3,1,1,"","UNKNOWN","UNKNOWN","EDGE_3","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0598589915302443,0.787251389764799,0.000350824088042525,0.129972769838184,0.000176557692930074,0,0,0.000337887274144777,2.89726136880127,0.0295009504273225,0.360254003304306,10.0163948339278,0.00321024723318186,14.4809273982954,"EDGE_3","Glog","h","Raw",72.0013888888889,7.41467635460244,0.525898672470146,41.5385873983532,45.6361676808804,2.8238499735241,0.00211702745020222
"18","QFA1705484730",3,2,2,"","UNKNOWN","UNKNOWN","SAMPLE_2","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0542251607577586,0.79810607323919,0.000580225812311902,0.146591322371311,0.000143799364917996,1.33333333333333,0,0.00048157995891438,2.79667717220819,0.0305687913390919,0.326522645366367,10.0379974108522,0.00322359493716562,14.459324821371,"SAMPLE_2","Glog","h","Raw",72.0013888888889,6.54620413708554,0.52761097825541,41.5985951832309,45.4880603117055,2.7654928548088,0.0021761754367723
"19","QFA1705484730",3,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_6","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0490064760495647,0.774238120105386,0.000336665460565957,0.173794359295891,0.000106163404207941,0.333333333333333,0,0.00026049990784381,2.61305117000039,0.0304335168449736,0.354612281343591,10.0019931159783,0.00321398766147882,12.335071423809,"SAMPLE_6","Glog","h","Raw",72.0013888888889,7.18551288043868,0.616990777792957,48.5555198081655,38.8984744404943,2.57245434453368,0.00223431454967252
"20","QFA1705484730",3,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_10","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.047682719025628,0.770438462396323,0.000551914613517436,0.168850565530315,0.000109276642161307,1.66666666666667,0,0.000471650288557935,2.52775953611614,0.0287325245818673,0.322276952005041,10.0595999877766,0.00311403486625422,14.4737265393206,"SAMPLE_10","Glog","h","Raw",72.0013888888889,6.43287760963006,0.55548388666154,43.6931475081014,43.2055736922273,2.51818081246438,0.00210642927920838
"21","QFA1705484730",3,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_14","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0481841741010587,0.765002267637962,0.00044323088931684,0.174936572916616,0.000100814032746544,1.33333333333333,0,0.000376167889525741,2.56386515015264,0.0291992848824558,0.342044455425849,10.0235956929026,0.00312838086401201,14.4665256803458,"SAMPLE_14","Glog","h","Raw",72.0013888888889,6.76435713850487,0.586434651924189,46.136517987508,40.925276023939,2.54720639594052,0.0021837647953836
