"","Barcode","Row","Column","Col","ScreenID","Treatment","Medium","ORF","Screen.Name","Library.Name","MasterPlate.Number","Timeseries.order","Inoc.Time","TileX","TileY","XOffset","YOffset","Threshold","EdgeLength","EdgePixels","RepQuad","K","r","b","objval","g","yShift","t0","d0","nAUC","nSTP","nr","nr_t","maxslp","maxslp_t","Gene","Model","TimeFormat","Normalization","AUCLim","MDP","MDR","MDRMDP","AUC","DT"
"11","QFA1705484730",2,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_5","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0467340023391788,0.0110296158801984,14.1669623611406,0.000325747665830933,0.0101276224826188,0.00066295540407354,0,0.00066295540407354,2.70361874427451,0.0312867414687945,0.304814857914337,10.0163948339278,0.00325624694983914,12.2990671289351,"SAMPLE_5","Gmp","h","Raw",72.0013888888889,2.20617706314467,0.0108449596651734,0.0239259012640347,2.66071385074258,2213.00961377215
"12","QFA1705484730",2,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_9","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0465193003144992,0.0109314642098996,14.8336283321357,0.000329232752407461,0.00983503603093481,0.000545409108858409,0,0.000545409108858409,2.63543897676565,0.0296600027569272,0.319562706634358,10.0379974108522,0.00311185755370522,12.3206697058595,"SAMPLE_9","Gmp","h","Raw",72.0013888888889,2.24182715476798,0.0108742872084576,0.0243782723526664,2.61729522771848,2207.04121014329
"13","QFA1705484730",2,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_13","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0463520247683346,0.0109435697134434,14.5002957816695,0.000327954226082514,0.00994360779928158,0.000966021894897028,0,0.000966021894897028,2.70436749146852,0.0306023543255748,0.272076296479185,10.0668008467513,0.0031727784345105,12.3062679879099,"SAMPLE_13","Gmp","h","Raw",72.0013888888889,2.22079106149857,0.010812401558726,0.0240120847349519,2.62353103675439,2219.67338797468
"14","QFA1705484730",2,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_17","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0471679810321788,0.010971601949287,15.3336288600837,0.000333800199148663,0.00971721234892523,0.000823853145796031,0,0.000823853145796031,2.68690398002927,0.0293860831815664,0.283948896111497,12.169451667389,0.00316971451863601,14.4809273982954,"SAMPLE_17","Gmp","h","Raw",72.0013888888889,2.27919344805917,0.0110430358600791,0.0251692149789746,2.62977241051062,2173.3154092853
"15","QFA1705484730",2,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_21","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0497415118004098,0.0105486693798261,15.8336286285091,0.000375018157932162,0.0103007245659486,0.0010433702935958,0,0.0010433702935958,2.75329716058522,0.0294557706616602,0.270725712185893,12.1766525263637,0.00314837394932432,14.4809273982954,"SAMPLE_21","Gmp","h","Raw",72.0013888888889,2.27170453427888,0.010592801969033,0.0240637162637705,2.74399105113546,2265.68948141971
"16","QFA1705484730",2,8,8,"","UNKNOWN","UNKNOWN","EDGE_20","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0615049439994418,0.00560184165008544,20.1669564607587,0.000479104999136588,0.0157943811125594,0.000790209840482193,0,0.000790209840482193,2.78145330204288,0.0239955871727352,0.302519559189918,12.2774645520108,0.00296724309702817,16.7275953984287,"EDGE_20","Gmp","h","Raw",72.0013888888889,1.9612909767912,0.00501473163079019,0.00983534789849824,3.04460790712984,4785.89918005607
"17","QFA1705484730",3,1,1,"","UNKNOWN","UNKNOWN","EDGE_3","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0608363395102454,0.00560001782345095,16.8336231667662,0.000460774030642572,0.0167117724664858,0.000299974704114359,0,0.000337887274144777,2.89726136880127,0.0295009504273225,0.360254003304306,10.0163948339278,0.00321024723318186,14.4809273982954,"EDGE_3","Gmp","h","Raw",72.0013888888889,1.86406859436837,0.00478980331825537,0.00892852193876126,3.21579352704031,5010.64415495493
"18","QFA1705484730",3,2,2,"","UNKNOWN","UNKNOWN","SAMPLE_2","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0509797934729142,0.0103662794081582,15.3336296709921,0.000372824674936859,0.0109241262667305,0.00048157995891438,0,0.00048157995891438,2.79667717220819,0.0305687913390919,0.326522645366367,10.0379974108522,0.00322359493716562,14.459324821371,"SAMPLE_2","Gmp","h","Raw",72.0013888888889,2.22240763405808,0.0102474512033732,0.0227740137840141,2.83560125734097,2342.04579496801
"19","QFA1705484730",3,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_6","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0449560564224585,0.0111167140768837,14.5002948526456,0.000289303696791427,0.00954301175581815,0.00026049990784381,0,0.00026049990784381,2.61305117000039,0.0304335168449736,0.354612281343591,10.0019931159783,0.00321398766147882,12.335071423809,"SAMPLE_6","Gmp","h","Raw",72.0013888888889,2.23599893192922,0.0110378797968052,0.0246806874364195,2.54634542204308,2174.33061800026
"20","QFA1705484730",3,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_10","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0439641750531849,0.0110582245702856,14.8336281130801,0.00029485838633309,0.00922111703570686,0.000471650288557935,0,0.000471650288557935,2.52775953611614,0.0287325245818673,0.322276952005041,10.0595999877766,0.00311403486625422,14.4737265393206,"SAMPLE_10","Gmp","h","Raw",72.0013888888889,2.25331496537123,0.0110406869858628,0.0248781452132241,2.47614587556733,2173.77777585136
"21","QFA1705484730",3,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_14","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0442579707383994,0.0108734697986579,14.6669615625273,0.00029269474707072,0.00946278803644512,0.000376167889525741,0,0.000376167889525741,2.56386515015264,0.0291992848824558,0.342044455425849,10.0235956929026,0.00312838086401201,14.4665256803458,"SAMPLE_14","Gmp","h","Raw",72.0013888888889,2.2256000891247,0.0107600360843975,0.02394753726842,2.49918102485452,2230.47579132203
"22","QFA1705484730",3,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_18","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0436383708702389,0.0110583474814694,15.3336279761986,0.000294643657663304,0.00893876962823639,0.000360939981957348,0,0.000360939981957348,2.48671723088563,0.0274596876153986,0.338366869785389,10.0740017057261,0.00313179016064175,14.5025299752197,"SAMPLE_18","Gmp","h","Raw",72.0013888888889,2.2874490719809,0.0111585491099953,0.025524612806312,2.43624967135139,2150.81725799835
"23","QFA1705484730",3,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_22","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0475978750172822,0.010838228467976,15.6669625182214,0.000336041963884326,0.00973984456898951,0.000368098009610402,0,0.000368098009610402,2.65435785738998,0.0284695002361663,0.3390648714241,10.0668008467513,0.00323636362320467,14.5025299752197,"SAMPLE_22","Gmp","h","Raw",72.0013888888889,2.28892651189506,0.0109413644863997,0.0250439792492274,2.63693950782739,2193.51069328075
"24","QFA1705484730",3,8,8,"","UNKNOWN","UNKNOWN","EDGE_21","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0637032487456985,0.00581503015483782,18.1669571856592,0.000491806083781122,0.0168036143166387,0.000605481151812915,0,0.000605481151812915,2.99394257813262,0.0285328485379357,0.302342128568611,12.1622508084142,0.00313301834982405,14.5097308341945,"EDGE_21","Gmp","h","Raw",72.0013888888889,1.92259537109123,0.00511542372791792,0.00983488998046524,3.28116799032461,4691.69345034267
"25","QFA1705484730",4,1,1,"","UNKNOWN","UNKNOWN","EDGE_4","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0633050766476492,0.00564175564438312,18.5002902517873,0.000515780437377439,0.0167752872716673,0.000254166841286141,0,0.000267686184834441,2.88471477601973,0.0272988734294009,0.363411705492922,10.0523991288018,0.00312971464386941,14.5169316931693,"EDGE_4","Gmp","h","Raw",72.0013888888889,1.91598372652631,0.00494778232737466,0.00947987042164432,3.23598326761407,4850.65801444314
"26","QFA1705484730",4,2,2,"","UNKNOWN","UNKNOWN","SAMPLE_3","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0478962051350782,0.0110532785067887,15.1669619106624,0.000330039361262538,0.00989224030219352,0.000328473058397158,0,0.000328473058397158,2.68398112221998,0.029946518423537,0.347530092223991,10.0307965518774,0.00330242633569261,14.4809273982954,"SAMPLE_3","Gmp","h","Raw",72.0013888888889,2.2755421630995,0.0111127211171639,0.0252874654488728,2.67801018728647,2159.68706016848
"27","QFA1705484730",4,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_7","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0460371178014464,0.0110471386476065,14.8336282519773,0.000301164034292194,0.00966264163456138,0.000158157624978954,0,0.000158157624978954,2.62807652057855,0.0299912368952,0.370150303456995,9.97318968007912,0.00330926090960637,14.4809273982954,"SAMPLE_7","Gmp","h","Raw",72.0013888888889,2.25230795370722,0.0110261030820787,0.0248341796701615,2.59102795664524,2176.6529680834
"28","QFA1705484730",4,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_11","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0450285881091195,0.0111620060333477,14.666962373731,0.000301345261256553,0.009457237843197,-0.000726433658647218,4.33333333333333,1.30373814520469e-05,2.54917426681175,0.0287590339508686,0.761359699517072,0.00720085897478637,0.0031560196150221,14.4809273982954,"SAMPLE_11","Gmp","h","Raw",72.0013888888889,2.25135045695715,0.0111373718090465,0.0250741271115984,2.54304375281589,2154.90695753783
"29","QFA1705484730",4,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_15","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0457187349866179,0.0111444280214702,14.6669632127545,0.000305754590597079,0.00961269058894329,0.000145088570100957,0,0.000145088570100957,2.63345241406218,0.0297485942121239,0.380319799546669,9.95878796212955,0.00321133008719665,14.4737265393206,"SAMPLE_15","Gmp","h","Raw",72.0013888888889,2.24977328298654,0.0111142687324421,0.025004584854181,2.58135871803356,2159.38633280882
"30","QFA1705484730",4,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_19","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0434209574323493,0.011098899533656,15.6669617477156,0.000291112795359034,0.00872915285936681,0.000295911187076127,0,0.000295911187076127,2.46741103720952,0.0267284078363841,0.354214410496212,12.1550499494394,0.00317103448535874,14.5313334111189,"SAMPLE_19","Gmp","h","Raw",72.0013888888889,2.31447798162135,0.0112909400488691,0.0261326321349144,2.40995140310609,2125.59803666691
"31","QFA1705484730",4,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_23","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0477071255634175,0.0108902950260911,15.8336293871631,0.000342138542955641,0.00965167361143004,0.000282630414746911,0,0.000282630414746911,2.62184219980672,0.0278783711811789,0.344009332291506,12.1478490904646,0.00324697748087938,14.5169316931693,"SAMPLE_23","Gmp","h","Raw",72.0013888888889,2.30535372989337,0.0110486289274904,0.0254709979081978,2.63515207210559,2172.21522756412
"32","QFA1705484730",4,8,8,"","UNKNOWN","UNKNOWN","EDGE_22","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0629640237902909,0.00579165874171539,18.0002900374833,0.000475153020932835,0.016692295043277,-0.000265140774040982,3,1.99742419601831e-05,2.91791309284098,0.0278202857530483,0.503748999722831,0.173850857307953,0.00323719507148296,14.5206795679568,"EDGE_22","Gmp","h","Raw",72.0013888888889,1.9153454147458,0.00507773422313426,0.00972561496157805,3.25470127648438,4726.51756577875
"33","QFA1705484730",5,1,1,"","UNKNOWN","UNKNOWN","EDGE_5","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0695660254793164,0.00606320034760147,17.5002915167572,0.000562933224744541,0.0183191004158729,0.00067724296176478,0,0.00067724296176478,3.26267505578406,0.0324449858431286,0.300560670769556,10.045198269827,0.00335469599849203,12.3278705648343,"EDGE_5","Gmp","h","Raw",72.0013888888889,1.92503423777218,0.0053397461079114,0.0102791940787402,3.62186656928137,4494.59571953083
"34","QFA1705484730",5,2,2,"","UNKNOWN","UNKNOWN","SAMPLE_4","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0570304157419276,0.00547305689691785,15.6669560106058,0.00036558076411115,0.0161367537287275,0.00046954315961885,0,0.00046954315961885,2.86412617971441,0.030841102388744,0.336840514831849,10.0595999877766,0.00340688943719497,14.4737265393206,"SAMPLE_4","Gmp","h","Raw",72.0013888888889,1.8213811725243,0.00457989610997063,0.0083417365468178,3.0865136943031,5240.29354022922
"35","QFA1705484730",5,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_8","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0474705132784088,0.0107326978916918,15.1669625550024,0.000330001477249827,0.0100094813844182,0.000361502152060462,0,0.000361502152060462,2.69414235407561,0.0297718349529448,0.345901246996405,10.0523991288018,0.00334698308613463,14.4881282572702,"SAMPLE_8","Gmp","h","Raw",72.0013888888889,2.24566442252726,0.0106896637371046,0.0240053975431955,2.6533030244175,2245.15949147159
"36","QFA1705484730",5,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_12","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0481908656684858,0.0110078613145454,15.5002958787873,0.000340493197812256,0.00982620936585399,0.000332406127665601,0,0.000332406127665601,2.68380764124163,0.0292305457045146,0.352971761783394,10.0523991288018,0.00322805633275886,14.495329116245,"SAMPLE_12","Gmp","h","Raw",72.0013888888889,2.29405283306194,0.0111299387788355,0.0255326675873936,2.67796539494428,2156.34609290375
"37","QFA1705484730",5,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_16","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0482324793869594,0.0105773971088745,15.3336295121303,0.000331362020248101,0.0101956566983435,0.000409757169239333,0,0.000409757169239333,2.70856287072471,0.0296933804874157,0.320656454926294,10.0668008467513,0.00326749246073316,14.4881282572702,"SAMPLE_16","Gmp","h","Raw",72.0013888888889,2.24205027185329,0.0105228239257659,0.0235927002434278,2.68645161923445,2280.75658866003
"38","QFA1705484730",5,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_20","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0456374508646614,0.0110417228775709,17.0002948247728,0.000318225028709578,0.00862799177889002,0.000159693327115243,0,0.000170188329602427,2.48048561048778,0.0247764634473148,0.395194950284505,12.1910542443133,0.00308340275884805,14.5817394239424,"SAMPLE_20","Gmp","h","Raw",72.0013888888889,2.4031215034387,0.0115187807987584,0.027681029830893,2.46998339007742,2083.55384300629
"39","QFA1705484730",5,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_24","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0492550439403594,0.010588238596896,16.8336296913085,0.000350140522729202,0.00971474358498585,0.000225348814230893,0,0.000225348814230893,2.65102847260009,0.0267048123990038,0.374115257049112,12.1838533853385,0.00326737796575716,14.560136847018,"SAMPLE_24","Gmp","h","Raw",72.0013888888889,2.34202364833502,0.0108585963769071,0.0254310895024415,2.66856409069872,2210.23041716889
"40","QFA1705484730",5,8,8,"","UNKNOWN","UNKNOWN","EDGE_23","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0653763435641988,0.00591871639050867,18.8336243021005,0.000503942971453797,0.0168817550984133,0.000431384729529646,0,0.000431384729529646,3.01439046770396,0.0276749552900055,0.32785602908092,12.1838533853385,0.00322230176543273,14.5385342700937,"EDGE_23","Gmp","h","Raw",72.0013888888889,1.95330379032072,0.00527968338201279,0.0103128255617789,3.32250192659804,4545.72713238164
"41","QFA1705484730",6,1,1,"","UNKNOWN","UNKNOWN","EDGE_6","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0739470543445369,0.00615945141833908,19.3336265123643,0.000631066354571706,0.0185618690021415,0.000258794964515938,0,0.000298725080838518,3.28334624772227,0.0299219007828635,0.370546926129478,10.0379974108522,0.00336272114990349,14.5025299752197,"EDGE_6","Gmp","h","Raw",72.0013888888889,1.99415069587844,0.00559274888291777,0.0111527840767439,3.70604216028182,4291.2708048281
"42","QFA1705484730",6,2,2,"","UNKNOWN","UNKNOWN","EDGE_8","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0694129248619154,0.00607685095116351,18.1669582749614,0.0005569834809255,0.0179949160843104,8.1590386389913e-05,0,8.1590386389913e-05,3.17181185880362,0.0304274313343768,0.411045951347333,9.98759139802869,0.00350230041926136,14.5169316931693,"EDGE_8","Gmp","h","Raw",72.0013888888889,1.94761494671823,0.005406986922472,0.0105307285469164,3.56837143020881,4438.7013218496
"43","QFA1705484730",6,3,3,"","UNKNOWN","UNKNOWN","EDGE_10","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0666000178225394,0.008343206404954,17.8336202937212,0.000600216149193467,0.0148830612968994,0.000219678736796149,0,0.000235785156392319,3.06400971794236,0.0296596696008056,0.387516443929314,10.045198269827,0.00334354220716399,14.5097308341945,"EDGE_10","Gmp","h","Raw",72.0013888888889,2.1618512584557,0.00808047461884177,0.0174687842236625,3.49461135204664,2970.12256483519
"44","QFA1705484730",6,4,4,"","UNKNOWN","UNKNOWN","EDGE_12","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0663344828392371,0.00601543742977098,18.0002909717742,0.000505863620020984,0.0173306569873623,0.000288259582781007,0,0.000317727008598922,3.10236412291862,0.0298640438417244,0.353092318459147,10.0668008467513,0.00333532979394924,14.5097308341945,"EDGE_12","Gmp","h","Raw",72.0013888888889,1.93643267890121,0.00532539585464213,0.010312270561014,3.42673343084497,4506.70722986335
"45","QFA1705484730",6,5,5,"","UNKNOWN","UNKNOWN","EDGE_14","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0656332411749335,0.00597903956168478,17.6669574984588,0.000494175573327103,0.0173133318769074,0.000313158539989421,0,0.000319467291905335,3.09483748085891,0.0302370864474909,0.346599653457957,10.0595999877766,0.00331623848891932,14.495329116245,"EDGE_14","Gmp","h","Raw",72.0013888888889,1.9225432877249,0.00525957447828032,0.010111759609507,3.413084325017,4563.10678727133
"46","QFA1705484730",6,6,6,"","UNKNOWN","UNKNOWN","EDGE_16","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0654587216333244,0.00594995539647625,18.0002905818402,0.000498036996960317,0.0171754418598307,0.000358757277664365,0,0.000358757277664365,3.0695467114862,0.0295637954676735,0.331905913579789,12.1478490904646,0.00329970959146719,14.5025299752197,"EDGE_16","Gmp","h","Raw",72.0013888888889,1.93023821308865,0.00525255897776546,0.0101386900553848,3.38185105095465,4569.20143145353
"47","QFA1705484730",6,7,7,"","UNKNOWN","UNKNOWN","EDGE_18","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0664367498209209,0.00597456784295457,19.000290986923,0.00051307923212897,0.0170264202537325,0.000495332314496962,0,0.000495332314496962,3.05178187220816,0.0280054190527689,0.341401403751718,12.2054559622629,0.00331119577385436,14.5457351290685,"EDGE_18","Gmp","h","Raw",72.0013888888889,1.96420635112931,0.00535525887596801,0.010518833496118,3.36427426886695,4481.57606492212
"48","QFA1705484730",6,8,8,"","UNKNOWN","UNKNOWN","EDGE_24","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0750974599633103,0.00630012751853566,22.1669599569103,0.000621270870337622,0.0174102061200025,0.000286551270825926,0,0.000286551270825926,3.20037050237115,0.0255568217531161,0.376341408934167,12.2414602571368,0.00315979911541531,14.6033420008668,"EDGE_24","Gmp","h","Raw",72.0013888888889,2.10883082879231,0.00598642874796451,0.0126243654980761,3.55228719150898,4009.06801206987
